what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120194264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120196358
executed,command,com.google.appengine.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1327120196806
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120196968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120243159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120313913
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120342817
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1327120352594
executed,command,com.google.gdt.eclipse.suite,2.5.0.v201112160242-rel-r37,"com.google.gdt.eclipse.suite.GDTPulldown",1327120364778
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120366907
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120368618
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120368748
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120371711
executed,command,com.google.appengine.eclipse.core,2.5.0.v201112160242-rel-r37,"com.google.appengine.eclipse.core.deployToGoogle",1327120372370
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120372633
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120422247
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120468392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120846162
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327120847306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327121249445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327121767724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327265545674
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1327265545890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1327265546280
